Stop ID,Link ID,X,Y
cluster_174210303_282267373,108784434#0,738041.3500000001,5696440.109999999
243063278,95454635#0,731978.91,5693959.06
cluster_1012764317_1279518740_70725600,-1039698710#1,733777.81,5695670.899999999
32855119,22737799#1,737435.74,5694586.04
266638948,24519872#0,728758.37,5691384.029999999
3181678606,-312316659#1,728772.77,5689619.75
1411379545,103745469,729928.8300000001,5691176.529999999
371043707,-32947816#0,742368.63,5692654.58
266638946,-325095130,728912.73,5691213.21
293242197,24797255#3,734702.5700000001,5696940.52
1711434471,732103117,737392.64,5692660.79
221805333,-24993815,728557.55,5690488.91
6854474002,14641697,737384.92,5692867.4799999995
765327560,303240782#1,740059.2,5701294.59
cluster_281095391_59607735,-104118471#0,737928.23,5697164.21
192298606,239092627#4,740446.87,5694700.89
1656923497,152927236,729346.8,5690837.88
1711434468,-159170927#0,737431.4,5692646.75
32855129,248964802#0,737023.92,5695733.359999999
6296773441,672420305,738836.17,5689310.87
293955464,26796241#1,731496.37,5689947.24
270698631,188961878#4,735367.45,5698515.3
266638938,-24519872#2,728791.42,5691356.069999999
1872671934,1049902084,731876.52,5688070.88
266638932,-24519872#0,728663.12,5691474.67
288138834,26302145#1,742067.78,5692939.5
254598810,23509169#0,736679.23,5691975.26
30253999,22737799#7,737711.96,5694895.09
266663907,-257163754#0,736973.5,5694317.76
59940597,-157021967,734357.45,5693164.87
30253995,316142554#3,737166.9,5694954.46
cluster_4412301387_4412301388_60015581,443676856,731343.31,5691388.29
144018353,-14610089#0,737757.73,5694566.069999999
266638926,241497336#3,728744.97,5691148.2299999995
266638927,241497336#4,728609.21,5691292.24
266638923,241497336#0,728866.3300000001,5691002.5
6854474030,-35467406,737281.3600000001,5692353.1899999995
9350016246,-1013436884,740845.28,5697911.06
1872671967,-1049904626,731778.12,5687946.4799999995
266638925,241497336#1,728791.45,5691085.97
309441664,28172574,742351.73,5686222.37
266638921,241497337,729096.77,5691578.75
25966504,272458426#0,731765.8600000001,5693164.54
25966503,-310059698#0,731595.42,5693309.649999999
300616999,27032868#3,736577.5700000001,5702623.41
1132839805,4347754#0,731480.29,5691508.9799999995
1189633091,103025798#0,742737.53,5686009.91
261740628,23972048#0,732118.99,5688522.18
261740629,-26815880#1,732123.23,5688362.59
cluster_1414222687_1414222702_3144643639,37933062#0,729358.64,5690702.63
27542946,314334291,729675.5,5692498.93
49551268,-24682865,735079.21,5690119.12
1153849621,34126793#0,729891.29,5684579.319999999
269855464,80371943#4,734116.78,5696507.97
1126353231,27150725#0,728632.41,5698818.89
30237029,-455175213,735027.15,5702115.81
30581005,532494269#1,737466.75,5690712.069999999
30581008,951619261,737582.31,5690561.99
7888305921,387619582,731544.27,5688434.84
4718942369,478682427,734748.7,5697223.319999999
428046432,-108927979#0,727693.8,5695272.02
2575884059,251358859,739627.68,5697536.4399999995
266638988,241544313#3,728560.4,5691252.569999999
cluster_1411342655_1411342659_18346543_221805342_#1more,127546945,730287.15,5691374.93
1766927823,165114351,734759.79,5692105.949999999
266638984,24519882#1,728386.75,5691251.9799999995
266638985,24519882#2,728371.66,5691274.24
271712463,24993816#1,728817.87,5690564.779999999
1766927825,-165114351,734741.88,5692108.13
253762636,-106518510,729459.67,5689108.89
266638986,241544313#1,728448.47,5691173.34
2982186710,-294623783#0,739026.21,5687781.81
2575884067,-251358860,739661.16,5697532.25
1854419607,174780705,740654.53,5689240.51
266638981,335549060#1,728467.87,5690503.0
333049220,27231753#0,731027.8300000001,5696647.85
6296773405,127208834#3,738845.6100000001,5689345.87
1854419608,174780706#1,740661.74,5689278.63
27542911,-1031377398,729513.99,5692614.54
1104356919,-10494265#0,734905.7,5694337.6899999995
428046429,36824533,727593.62,5695269.06
3908750696,126123131,733869.75,5692504.279999999
3908750695,-35130404#0,733552.96,5692300.9799999995
3092250508,28418231,735709.56,5699970.199999999
3908750694,-387618185,732593.37,5692161.77
3908750693,-617991658,733549.73,5692190.68
192710928,-310671747,730368.48,5683484.74
3908750691,-648870446,732670.5900000001,5692081.24
6296773406,127208834#4,738845.05,5689351.0
7888305919,30013878#0,731531.55,5688438.93
cluster_250764451_9445184871,23189462#6,731500.44,5690572.83
2575884069,251358860,739670.04,5697474.4799999995
1766927820,159416886#2,734723.9,5691930.46
2575884073,251358861,739740.98,5697476.14
266638976,24519877#7,728337.29,5690866.96
1766927815,159416890,734691.71,5691799.569999999
1766927818,-165114347,734741.67,5691928.6
266638972,-24519876#0,728377.3300000001,5690631.529999999
2762386353,-333228539#0,737262.9,5692224.4399999995
2575884071,-251358861,739731.69,5697530.569999999
8875833383,24913046#1,734159.76,5697157.649999999
59607201,-30654828#1,727750.73,5690169.31
30581028,-263386073,735366.12,5693221.42
4591604011,34038583#5,728054.67,5693201.87
194565263,18832149#0,735950.94,5689051.12
30581024,1028348960,736109.56,5696770.38
59254370,27428445#1,730731.55,5693458.81
1847656748,-32703597#1,739589.66,5689085.49
33122930,-241627245,737693.91,5693641.29
6296773422,294623782#1,738869.8300000001,5688832.6
69448859,-174958178,739192.29,5691003.24
59254363,27428406,730676.71,5693584.88
77875092,26350287#1,742692.62,5694099.71
cluster_2536311175_2630874798,-136940399,736949.78,5696079.25
59254361,-7950239#0,730639.0900000001,5693497.52
217637283,20409659,738480.8,5692575.6899999995
30163926,-236553458,729236.51,5693916.55
3190807985,-313172292,734309.65,5693417.41
30581033,262540120#0,735375.63,5693313.279999999
4591604014,241544308#3,728059.06,5693297.91
30163924,153212314#1,729223.99,5694275.17
33122929,979580925#1,737658.3600000001,5693573.92
417674502,22780056#1,736768.37,5689762.46
2757782269,-292800066,732727.8500000001,5699875.1
191837587,-1050831300#0,740802.43,5694632.25
191837586,28284644#0,740776.69,5694644.279999999
319067137,29012101#1,733990.3500000001,5698720.68
1693838230,-105082360#1,734928.96,5692386.02
27542906,845507925,729502.7,5692606.42
cluster_240475113_240475710,-22375142#1,740989.47,5696227.22
4718942352,411773423#0,734769.79,5697406.58
2575884053,-251358858,739698.31,5697530.05
59254354,228249891#1,730546.41,5693283.859999999
559046800,192796895#0,735690.68,5696236.14
6254711188,-667962455,736083.96,5695552.02
25716612,-158491757,739943.24,5696485.1899999995
6254711187,667962456,736049.73,5695532.81
6254711189,271761066,736029.91,5695521.4799999995
30163912,4068405#10,728524.8600000001,5693878.83
59254359,77034028#1,730599.4,5693405.779999999
270707267,24913032#1,734395.23,5698331.08
294921030,26856298#1,728209.17,5697987.33
4445168409,-160043793,737171.9,5698415.859999999
2578023164,10986005#0,736022.8500000001,5691474.99
26480339,549434722,732064.19,5691768.069999999
412134947,-35135594,731170.96,5694271.21
206129638,19784304,730460.8300000001,5691479.35
210823477,-241544304,734547.46,5693797.08
268730056,322669342,728431.5,5683237.05
3995670134,396739537#0,733217.0700000001,5696928.12
271030288,-761330216,745279.81,5693825.88
345448422,10437244#5,735997.76,5695994.9399999995
271030284,-1033828694,744908.27,5693368.87
271030286,24940781,745270.21,5693771.56
157438283,15738507#0,734976.62,5694856.67
26480332,22737835#2,732462.04,5691748.6
26480333,204708168#6,732623.23,5691690.149999999
26480330,22737835#1,732437.39,5691677.93
26480331,204708168#7,732598.99,5691620.67
82497090,-348787981#0,735425.4,5695945.67
157438288,15738507#1,734884.0800000001,5694777.56
2762386326,132333491#2,737248.25,5692228.63
21633593,-170738539,740023.24,5697988.55
26480329,81864968,732420.92,5691628.97
26812307,10873625#0,731841.5700000001,5691519.37
26480327,4347727,732302.79,5691720.7299999995
270707278,24913032#0,734474.8200000001,5698356.5
26480328,-119509878#0,732242.16,5691853.58
21633597,19604234#6,740845.9,5694776.01
26812302,-4347754#0,731476.06,5691456.33
67438106,173219201#0,738443.13,5690929.3
82497086,20654419#1,734800.3600000001,5696052.83
82497087,132703840#0,735076.1100000001,5696016.04
147956636,-14980765#0,739405.89,5694462.56
cluster_59058299_9084578060,-35993109,732514.1000000001,5696237.6899999995
142661231,314320954,739050.75,5694919.74
4053206837,183157083#0,731799.22,5687855.149999999
157438292,15738507#2,734740.41,5694656.93
4039665498,24938914#1,737097.05,5692352.859999999
147917022,14975004#1,737308.39,5693376.199999999
26480321,-103746865,732756.8400000001,5691820.42
77875049,32948427#1,743068.8200000001,5692854.069999999
26480320,103746872#1,732685.73,5691863.02
4043355314,152600315#0,735839.49,5691856.54
26480325,22737835#4,732487.21,5691824.39
253762608,-106518509,729669.5700000001,5689005.74
26480324,22737835#5,732519.8600000001,5691920.6
54799572,22737828#5,735391.24,5691177.87
2776828826,24219380#0,730151.48,5686253.87
3374115494,330448601,737090.99,5699784.6899999995
221739369,-20654520#0,734854.44,5695764.63
2776828824,24219380#1,730278.1100000001,5686251.64
317675703,28900973,737126.04,5690057.59
293951973,26795933#3,731570.8500000001,5689050.42
cluster_248229341_248229342,-242605484#1,736058.63,5700921.64
919575167,-78328034,728604.19,5694777.54
77875052,-25902958#0,742911.53,5693053.91
77875058,-457209205#0,743165.6000000001,5693301.43
cluster_1722386960_266384282,-235627429,735766.8200000001,5693013.43
3388323541,4234752,738677.3200000001,5697556.1
283205352,-23531867#0,729923.24,5696929.13
73812116,108513817#2,745164.91,5690107.949999999
266638997,-24519881,728430.47,5691312.33
1144116711,10425461#0,735100.5700000001,5697053.27
270746876,24916956#0,735320.78,5699263.199999999
245967780,137168372#0,728089.81,5684071.569999999
266638992,24519882#4,728484.01,5691347.029999999
266638994,24519881,728484.22,5691241.43
2776828823,24219380#2,730416.29,5686251.12
26981143,-4409723,730667.8600000001,5695531.67
147920645,14975004#0,737369.3300000001,5693282.0
287620343,26261634#1,741608.47,5689692.87
77875066,25902957#1,743002.87,5693461.56
cluster_1304562818_250399345,-23166459#10,736471.38,5689317.25
192854748,22878842#0,728028.6100000001,5684262.84
271030248,-24940777,744435.5,5693849.17
777286912,4742572#4,737982.71,5697972.76
cluster_144243836_17086108_270653932_6125854458,376835272,737349.5900000001,5690248.399999999
245967797,22878847,728065.99,5684069.449999999
89359008,10437244#6,735970.1000000001,5696018.819999999
4807072162,-488399777#0,731870.8500000001,5698453.35
31950738,321597230,735965.73,5699143.31
4807072161,487418368#1,731875.54,5698423.109999999
cluster_1181186641_5738611829,-102323023#0,739160.16,5689505.56
270707232,24913008#0,734490.56,5698444.33
27542998,931863343,729940.31,5693042.149999999
18349900,110452089,737197.27,5695154.17
365120725,32474365#1,739878.13,5688994.34
271043566,24941735#1,742075.53,5692744.96
271043551,24941738#0,742186.37,5692658.97
359128118,10639473#0,734070.2,5694785.449999999
1872671977,183157083#2,731834.3600000001,5688032.46
262269806,-127430383#0,733472.3300000001,5693649.05
270746811,24916926#0,735290.0700000001,5699343.72
6006103869,134931073#0,730354.5700000001,5692168.54
2483610226,159799015#1,730011.98,5683402.31
31950721,16239835,735991.49,5699138.38
6854474039,14640514,737286.52,5692374.08
293951902,184890994#1,731767.91,5689262.0
cluster_1166293098_1507731668,-100961999,731421.79,5689113.31
271043553,24941738#1,742222.8200000001,5692631.84
5806646726,314334292,729604.05,5692553.05
283699292,-26003610,734364.6000000001,5700085.9799999995
412134961,187555573,730666.03,5693783.8
242610675,-22617126#1,739501.91,5687250.96
206131937,-19795211#0,738529.5800000001,5693521.88
242610677,22617126#1,739537.49,5687363.18
269543554,-24809597,741261.21,5691353.09
31950756,16239835,735991.49,5699138.38
242610679,22617126#3,739579.3400000001,5687533.199999999
242610678,22617126#2,739556.06,5687439.62
26981116,230949889,729449.25,5695193.51
323157273,-29379035#0,741253.3200000001,5686831.649999999
26480350,-4347723,732553.38,5691499.84
3207025731,-314655129#0,735763.02,5692972.88
59602362,7971613#0,732642.03,5690703.35
77875015,9784015,745041.29,5692134.47
cluster_266639008_266643358,24519887,728452.0,5690758.42
59602361,-4376502#0,732579.91,5690723.279999999
9368673648,23189462#3,731606.04,5690423.79
cluster_1582359641_5314213469,-387618173,738231.5700000001,5696057.699999999
1228596632,272255405,737383.26,5691987.84
221765651,20657102#1,735327.06,5695701.38
147932670,14976930,736672.87,5693264.87
59602366,-32861709,732893.04,5690899.41
2467564208,4312483,732233.51,5695270.569999999
6006103859,65432792#3,730432.02,5691940.13
59602363,7971613#1,732730.88,5690676.12
248045494,322290456,735357.97,5692603.529999999
412134957,35135594,731239.53,5694213.38
59602368,368701970#0,732726.41,5690950.87
59602367,32861712,732885.91,5691032.359999999
317675734,-184758064#0,736764.97,5689839.77
260441369,23166459#0,736955.56,5689387.67
319070802,-29012382,734649.72,5699314.819999999
269041482,24757509,726480.3600000001,5693164.16
242610681,22617126#4,739604.48,5687631.2299999995
288747482,125266522#1,728827.77,5689681.08
271030277,24940777,744779.31,5693562.42
96621510,1036237826#0,734426.3500000001,5698485.39
3197862431,4362263#0,735302.79,5692687.529999999
27542983,-1050854982,729848.38,5692853.74
96621503,-10873227#0,734566.1100000001,5698470.6899999995
96621505,-24913008#0,734448.71,5698429.79
26480340,10873625#3,731821.31,5691651.109999999
1018475357,777852387#0,734305.43,5691579.4799999995
144232240,14625155#0,737919.87,5692405.529999999
10916413,211255723,735845.81,5699370.149999999
143562992,14571147#1,737536.23,5694464.25
25910171,23508813,736734.25,5691078.7299999995
cluster_59843975_7797252856_7797252857,4742102#0,735899.3600000001,5694575.72
10916418,16239834,736018.78,5698932.79
cluster_19767327_240488701,33289248#0,740355.96,5696007.33
cluster_1241034906_2609617363,17949776#1,733744.42,5696572.1
143574988,-14572056#0,738223.65,5695134.63
3951698855,187555567#4,730182.5700000001,5694121.9399999995
3206835514,990885193,734709.65,5695478.029999999
3206835510,-314639116#0,734612.8200000001,5695343.569999999
cluster_25420674_7887327970,3701181#0,733492.5700000001,5692244.21
4568193594,24809588#0,741135.19,5691474.18
255277805,-23571929,735718.68,5692404.2299999995
25910160,184958479#1,736522.47,5691125.14
283699261,26003626,734649.3300000001,5700254.49
2841902111,-280014253,732193.8600000001,5699967.399999999
143574991,14571997#1,738654.21,5695149.46
4568193593,-461304185,741138.44,5691444.199999999
671494993,-53016304,731632.5800000001,5697500.39
25910159,184958480,736668.74,5690988.41
cluster_2423876376_2423876385,376817790,738862.43,5689117.04
26910709,18787811,737920.21,5699580.529999999
31949661,-106124106,737384.28,5698179.779999999
cluster_217637285_7951677492,-331198024,738238.0800000001,5692401.14
599531568,-194956799#0,730357.3400000001,5693605.74
cluster_3390949060_3390949061_6286927177,-4297518#1,732451.98,5692576.34
251540300,312317711#1,728821.0,5690676.41
18349809,134462344,737183.38,5693758.149999999
cluster_419027521_850616341,145853225#2,733700.48,5691918.12
671494962,609802527#6,731636.31,5697462.85
215135575,13978229#1,734651.5800000001,5695051.88
1831324775,173219201#1,738430.1000000001,5691041.99
1831324777,850590052#3,738860.7,5690349.9799999995
20247455,-314310283,736345.95,5694424.52
29941499,41660138,731009.1000000001,5693983.63
289407440,25902997#2,742159.8300000001,5691559.71
1831324773,-28283281,738978.25,5690400.39
271043547,24941735#0,742071.01,5692748.85
cluster_196072104_19814598,-18832445#0,736096.44,5688425.9399999995
cluster_2468647888_540369359,14977309,736160.15,5692939.79
271043549,24941736,742182.47,5692661.529999999
3718481583,8466771#0,739479.8500000001,5691869.859999999
1831324778,172201648,738522.29,5691051.17
1831324779,-26668824#0,738992.88,5690069.01
245967709,22878842#0,728028.6100000001,5684262.84
283699240,-29011615#0,734524.54,5700143.33
33600192,304327744#1,736112.46,5699804.14
25986968,-131627250#0,732526.1100000001,5692414.49
26812370,-308823305,731483.89,5691520.4399999995
2080927678,-197893912#0,740383.47,5687629.93
601073293,30732806,727483.43,5691148.1
271043535,-24941735#0,741839.51,5692926.71
7761573348,-831261879,735996.6000000001,5688515.859999999
cluster_194363565_194363566,-18816026#0,737558.38,5686780.13
cluster_288137320_3989673336,26301992#0,742138.3600000001,5692837.66
1505547991,30812551#0,732065.71,5689162.87
3287859191,-584139731,729119.49,5699004.39
6514195267,29045607,735333.25,5693566.43
248921957,-108784434#0,737951.05,5696443.779999999
185836629,-17949584#0,734360.0800000001,5696102.8
283699236,26901809#1,734333.8300000001,5700069.99
1972649280,30824157,731296.8400000001,5697308.7299999995
262310599,332394504#2,736629.63,5695201.8
270707196,24913029#1,734515.44,5698105.4799999995
25420013,226907903#5,731771.8600000001,5690161.41
270707197,24913029#2,734534.95,5698093.75
144221649,-18641177#2,737757.29,5693469.26
cluster_313053679_313054706,24913029#3,734558.3600000001,5698025.6
1191099528,103155766#0,733700.8400000001,5696517.22
262310585,-206924629#3,736594.31,5695111.069999999
298868498,1014610521,730686.93,5696781.029999999
386045437,-33747492,742035.96,5688853.0
318383345,-28957196#0,741898.52,5685698.18
251063500,23210278#2,731445.96,5690144.859999999
cluster_2607731113_886253486,-35993108,733180.15,5695858.99
25924792,4357940,734074.64,5690881.069999999
1191099534,303649561#2,737035.56,5692703.26
194573673,400729105#1,736423.1100000001,5688428.359999999
6035154448,640656655,731256.65,5697281.6899999995
1191099533,103155766#1,733586.75,5696525.64
18349858,269010952#0,737139.15,5694427.08
307614909,28013048#0,744963.79,5694262.29
cluster_25581965_621725207,153212313,727300.3500000001,5693197.01
145912440,-1036237822,733928.1000000001,5700425.02
386045400,-33747478,742049.04,5691905.39
177222904,-24839094,731571.5700000001,5696598.13
292876293,876196468#1,740507.03,5698886.649999999
59843357,-241544312,734888.18,5693907.899999999
250341371,127639331,729795.3,5691078.069999999
250341372,-324668724,729828.3,5690976.34
386045404,33747479#0,741946.2,5691933.84
7797252853,313090377,733549.72,5693105.1
7797252852,-4297853#2,733563.3600000001,5693077.279999999
250341373,-23162623,729882.25,5690811.54
318383314,-28957193#0,741923.04,5685926.6
3431777758,-912941752,739718.04,5693556.4799999995
215136860,20292320#2,734890.19,5695174.449999999
2666104984,253018203#1,739815.5,5689320.819999999
143573675,14571876,738673.39,5694795.25
26812343,-214647836,731335.93,5691722.27
336824476,23067853#0,734647.44,5689170.529999999
307614911,28013048#1,744711.8,5694194.79
18349845,22737807#0,737189.81,5693975.96
79830635,-463276032,734547.21,5698528.1
145912448,1036237821,734017.22,5700449.819999999
4904709416,-638888436#1,735807.7,5697108.84
307614918,28013048#2,744971.77,5694047.529999999
cluster_1123390316_12356137,-153212296#2,729249.71,5694933.39
26812325,814975300,731410.3600000001,5691636.43
25420030,95239352,732343.64,5688323.35
cluster_271196502_5289683186,-23561396,740035.63,5691484.34
cluster_312990669_620870274,13860232#0,738678.8600000001,5694066.38
270746792,24916926#1,735229.21,5699320.9399999995
25420022,26815880#0,731967.9,5688397.18
25420024,24164708#1,731985.48,5688567.069999999
cluster_29048931_30218187,23428773,737519.78,5697479.899999999
250764048,-507858585,731478.16,5690604.39
2590082644,-61589198,736856.3500000001,5687162.41
28383620,-4549283,730869.92,5691743.01
281095401,104118471#0,738034.72,5697259.2299999995
28383621,4549282,730936.1100000001,5691779.25
28383622,-314934593,731004.79,5691820.49
143567802,14571449,737905.3300000001,5695196.069999999
494219900,4409764#0,729888.49,5696895.819999999
5186291679,586568080#2,737761.1000000001,5700555.84
2091258617,203539183,733455.8300000001,5695773.85
cluster_2038404752_25575399_25575400_25648515_#3more,332590213#0,732800.42,5692771.08
248921915,-331722714,738379.81,5696947.72
59254392,-617179105,730479.0800000001,5693858.89
5186291676,24658131,737755.3500000001,5700537.14
5186291678,-534889918#0,737753.73,5700545.529999999
cluster_1390346603_1427668376_16572784_6127283819_#2more,20293757#1,735271.3200000001,5695222.949999999
281095407,4746949#0,737942.12,5695227.84
5186291680,-534889921,737776.23,5700552.9799999995
254054897,523859859#2,735026.7,5696364.97
287899931,-26283246,731266.49,5693464.77
5186291681,1005176156,737772.19,5700532.109999999
59254386,4621854#0,730575.54,5694142.35
304563342,14784573#1,733969.26,5696333.85
392288790,16239820#0,735301.93,5699875.91
287899935,-469644527,732192.4,5692473.05
304563343,209204125#6,733995.13,5696558.779999999
59607193,-26957227,726948.6100000001,5690050.55
195968266,26924396#2,741974.0800000001,5686405.41
254054895,23939215#0,735168.5700000001,5696380.43
59607199,-23202939#1,727280.0700000001,5690035.899999999
cluster_31901646_32033414,-22736239#0,735418.1000000001,5690262.76
195968265,-26924381#0,741791.12,5686536.859999999
195968264,26924377,741704.45,5686600.96
195968260,-560343622,741442.92,5686794.34
59254381,4621865#2,730439.41,5694095.43
3273497144,77698860#1,726692.38,5691103.4399999995
392288789,16239833#5,734945.64,5699576.319999999
4967972825,104118466#1,737488.39,5695347.1899999995
143596364,14573422#1,736522.03,5692857.04
248921928,-24915977#0,737988.65,5696631.68
248921927,23067494,738007.67,5696584.64
26119890,-4312450#0,736263.2,5701555.1
3273497143,-28690831,726721.17,5691021.399999999
59254376,27428445#2,730768.5800000001,5693545.56
907076489,24021810#0,733238.22,5692002.62
366041315,173383320#4,739307.1100000001,5689028.359999999
195968259,-532786043,741405.24,5686840.5
304564663,26735286#1,734763.74,5696676.31
376318657,26261634#0,741550.0800000001,5689699.83
195968256,-387621595#0,741319.91,5686949.649999999
90221626,376869351#0,734475.9,5697039.35
242609607,22617126#5,739627.26,5687724.29
304564665,26735286#0,734778.29,5696807.35
304564666,121165624#8,734942.25,5696516.609999999
313741507,376817789,738850.5800000001,5689090.66
195968257,660065414,741333.69,5686935.779999999
195968252,-29459353#0,740922.02,5687206.33
386045442,-33747490,742255.79,5688841.77
386045440,-33747493,742362.38,5688836.449999999
248921933,-331726472,738208.39,5696779.2299999995
205034197,19586941#1,740987.69,5694190.96
248921932,-24798818#0,738186.48,5696728.64
386045444,-34883746,742150.78,5688848.71
25581962,22956118,726911.55,5690711.6899999995
5833879402,38085558,734807.1000000001,5692642.91
25581961,-22956118,726835.21,5690693.699999999
317657952,28899214#3,727212.5900000001,5692876.529999999
3983223357,204774347#1,729209.3600000001,5699416.33
25581966,28744941,727303.56,5693263.96
25966590,26054783,732896.92,5694191.67
250340089,23162566#0,730536.94,5690497.55
298247041,25961030#0,728311.01,5697343.51
427507316,24262336,732368.92,5698830.06
317669947,28900469#0,733039.29,5698279.67
258783533,28093773,737414.8200000001,5691653.27
600077818,-332394504#0,736744.41,5695387.399999999
798556400,-865701895,736308.1100000001,5690836.51
317669941,10652096#1,733024.91,5698447.449999999
25966584,85146109,733153.8600000001,5694021.29
371043632,32947813,742287.99,5692716.71
386045451,-23556586,742302.44,5688996.199999999
122038629,-125049757,734419.88,5694611.699999999
371043634,32947816#1,742248.54,5692744.649999999
6035154474,640656662,731200.41,5697309.09
73887776,34127579#0,737508.73,5690964.58
26119871,72890633,736521.7,5702487.22
382060008,168059978#0,742499.55,5693875.93
25581974,-241544310,728687.0700000001,5693236.38
217631010,20409577#1,738946.8400000001,5692735.779999999
25581971,-28744941,727582.04,5693246.76
251064898,186841088#2,728327.54,5688997.449999999
5318950386,-303240788,740478.44,5700190.06
cluster_147959780_147959781,14981185,739640.66,5694313.279999999
2491533699,241544307#1,732304.4,5692438.4799999995
2452649829,236774061#1,737764.1100000001,5692512.67
25279826,28615710#0,738176.46,5695898.04
2674602754,-261839174#1,734435.78,5698457.49
59254398,7950244,730267.3400000001,5693933.899999999
59607187,25473464#1,726280.26,5690216.37
251064895,99408208#5,727946.68,5688823.24
332748968,28894872,737785.17,5690645.85
185836634,-20655885,734392.92,5696044.56
298247038,10639188#0,727882.3200000001,5697417.33
185836631,-24914081#0,734394.12,5696082.52
2315604022,-222608277,734681.04,5699974.6
258783528,513179126,737277.45,5691626.199999999
25279821,-14572528,737940.16,5695397.09
251566997,23249326#1,727889.96,5689669.24
251566998,23249326#2,727856.31,5689773.819999999
251566999,-170717411#0,727628.74,5689700.34
251564331,297896394,727973.26,5688730.89
371043622,32947811,741817.78,5693326.069999999
1299865110,153203105#1,727680.7,5695020.2299999995
cluster_175939984_31560732,1016234163,734905.48,5692083.76
3225678985,-657619900#2,732353.03,5690717.899999999
1966854683,-174597536,739916.41,5693765.26
317584358,28891992#0,731702.79,5688942.18
29941478,22737819#0,733996.49,5695097.04
923425417,78828956,734710.42,5693018.67
287625125,26261823#0,740648.7,5690491.02
8000467281,252556773,737799.19,5693735.92
264729734,-125111191,732672.99,5698949.68
cluster_2861711768_321686525,-282226255#0,738429.2,5695521.59
251563014,23249139#4,729064.03,5689264.04
660480619,10308843#0,738999.53,5697610.93
221816040,20662764,728928.12,5691738.62
250340090,23162675,730468.88,5690708.33
369404747,-32788175,736073.88,5692122.02
221816042,-119243336,728924.8400000001,5691779.109999999
cluster_16572817_30581017,24600373#0,736460.0,5696400.7299999995
317584366,24729942#0,731655.8200000001,5689010.949999999
439187767,-37518329,730213.39,5693065.92
25279840,457946515,738682.63,5697524.43
251563018,23249053#0,728825.2,5689585.66
251563015,23249020#2,728695.06,5689557.81
26191190,-159416880,734733.63,5691174.92
376318680,-32955148#1,745102.1000000001,5689627.1
391278564,34126899#0,729933.5900000001,5684787.25
28383601,-422871945#0,730818.89,5691935.99
147950501,-14979729#0,735904.3,5693651.25
314752875,-459919829,742668.8500000001,5686034.56
26191194,-8566102,734720.27,5690453.4799999995
314752876,28638271#3,742775.63,5686090.51
26191191,132545286,734726.43,5690778.359999999
128054454,-312850959#0,730311.75,5688612.74
26191192,132429235,734723.87,5690668.55
266642111,24520237#0,728436.29,5690987.359999999
142001935,-14468657#0,738765.12,5693563.569999999
192298500,18639920,740604.8600000001,5694987.359999999
26191199,107872263#0,734636.65,5691054.859999999
250535857,-23171441,736705.98,5689733.399999999
376318682,33197157,745032.8500000001,5689625.46
1488474490,24757340#1,727165.26,5694566.99
cluster_192301077_2314561600,-24941737,741231.92,5692647.34
3809190675,-361600892,739803.24,5689200.859999999
28383606,390808834#1,729980.3,5692315.89
429553822,36788740#0,727867.45,5693671.81
429553823,36788444#3,727955.28,5693701.04
28383609,-29353704#0,730535.94,5691804.13
3190849749,28815124,737183.05,5693744.13
28383604,134931073#6,730785.3,5692349.79
28383605,134931075#0,730696.7,5692451.89
28383610,4549445#8,730550.8500000001,5691781.39
3190849751,313176441#0,735970.5900000001,5693757.21
2536311124,246621223,737070.76,5696295.24
221816021,-25507689#2,729233.42,5691245.41
26191181,132429239,735036.8300000001,5691168.89
26191186,238993374#0,734954.91,5690116.399999999
18347260,-28594373,732974.0700000001,5691187.449999999
26191185,-4906438,735069.21,5690119.24
1505547948,-30812551#2,732096.28,5689146.9799999995
317584346,-28891992#0,731754.25,5688967.609999999
26191189,-159416879,734755.68,5691174.49
273455460,4181947#1,740484.5,5698449.39
28383617,1050888287,731011.22,5691569.39
28383613,314934642,731277.0,5691790.949999999
3190849759,-313176456#1,738955.0800000001,5694840.1899999995
1861318570,-601990762,742264.26,5693613.75
28383614,-1050888279,731186.65,5691714.529999999
3190849758,175543694,738634.21,5694570.33
28383615,314934593,731129.75,5691668.05
3190849757,-313176457,738501.49,5694459.949999999
28383616,-1050888280,731068.65,5691617.39
3096930164,11648269#1,733351.8200000001,5698244.87
96826726,-10888903,734141.3500000001,5692521.09
2505643891,-243132087#1,727530.43,5691168.35
96826729,-10888902#0,734066.38,5692449.6
3096930167,36816607#0,733364.56,5698426.38
96826723,56064787#1,733974.77,5692697.649999999
2505643895,243129933,727530.43,5691168.35
3142197015,308823373#1,732656.23,5692372.72
96826720,10888902#1,733900.87,5692628.9799999995
3096930169,305110520#0,733302.6000000001,5698404.37
342286814,30824907#0,732345.53,5698595.33
1242094533,-361260481,734850.76,5691915.38
194602679,316600587,736395.99,5690707.1
251559624,-23248844,728459.54,5689500.9799999995
251559623,23248738#2,728139.76,5690032.08
291592563,-26588940,737908.54,5702156.859999999
253761464,23430378#3,730994.93,5689427.52
205005457,19586711#0,740926.04,5694040.17
cluster_243453042_59688953,-24757340#0,727097.1000000001,5694649.68
28383599,4549445#0,730960.0900000001,5692018.63
1137305198,309145696#0,730218.41,5689979.71
315364732,-28214497#0,726754.17,5690928.1
319067076,29012101#0,733835.05,5698635.97
6299989064,376768560,737517.43,5690732.55
